MODALIDADE,SITUACAO_CONTA,QTD_TA,EMENDAS,QTD_PRORROGA,UF_PROPONENTE,PERC_CONTRA,PERC_REPASSE,SITUACAO_PROJETO_BASICO,PERC_DESEMBOLSADO,QTDE_CONVENIOS,TARGET
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,PR,0.0344783807312826,0.965521619268717,Não Cadastrado,0.965521619268717,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,RS,0.0394440933328409,0.960555879958597,Aprovado,0.960555879958597,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,SC,0.103448275862069,0.896551724137931,Aprovado,0.896551724137931,1,0
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,ES,0.0201005025125628,0.979899497487437,Aprovado,0.979899497487437,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,BA,0.04,0.96,Não Cadastrado,0.96,1,0
CONTRATO DE REPASSE,Regularizada,8.0,0.0,0.0,SC,0.0820635212043327,0.917936478795667,Não Cadastrado,0.917936478795667,1,0
CONTRATO DE REPASSE,Pendente de Regularização,3.0,1.0,1.0,ES,0.0274660549222959,0.972533942642473,Aprovado,0.972533942642473,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,3.0,PR,0.156505307552352,0.843494692447648,Não Cadastrado,0.843494692447648,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,PR,0.0330578512396694,0.966942148760331,Não Cadastrado,0.966942148760331,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,PR,0.0287490765598923,0.971250933044069,Aprovado,0.971250933044069,1,0
CONTRATO DE REPASSE,Regularizada,8.0,1.0,1.0,AL,0.125101115279427,0.874898884720573,Em Análise,0.874898884720573,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,1.0,SP,0.0310591214100002,0.968940894687845,Em Análise,0.968940894687845,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,PR,0.025,0.975,Não Cadastrado,0.975,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,PR,0.0200623761444566,0.979937614110428,Em Análise,0.979937614110428,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,4.0,PR,0.241782759905894,0.758217240094106,Não Cadastrado,0.758217240094106,1,0
CONTRATO DE REPASSE,Regularizada,5.0,0.0,0.0,MT,0.13584907670117,0.853497379906661,Em Análise,0.853497379906661,1,0
CONTRATO DE REPASSE,Regularizada,10.0,0.0,0.0,RS,0.311290626566366,0.688709404647802,Não Cadastrado,0.688709404647802,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,SP,0.0918688775735716,0.908131144008586,Não Cadastrado,0.908131144008586,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.0800000745413539,0.919999925458646,Aprovado,0.919999925458646,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,TO,0.00436507936507937,0.995634920634921,Aprovado,0.995634920634921,1,0
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,MG,0.0463010552739588,0.953698911293087,Aprovado,0.953698911293087,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,PR,0.0687072747092546,0.93129268797934,Em Análise,0.93129268797934,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,1.0,RS,0.146918826573598,0.853081173426402,Não Cadastrado,0.853081173426402,1,0
CONVENIO,Registrada,2.0,0.0,3.0,AM,0.1,0.9,Aprovado,0.9,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,RJ,0.121621621621622,0.878378378378378,Não Cadastrado,0.0,1,0
CONVENIO,Registrada,1.0,0.0,10.0,MT,0.197140771500905,0.802859249406888,Aprovado,0.802859249406888,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,1.0,RS,0.127562528236258,0.872437463087676,Não Cadastrado,0.872437463087676,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,MG,0.0789797859088512,0.921020214091149,Não Cadastrado,0.921020214091149,1,0
CONVENIO,Regularizada,0.0,1.0,2.0,SE,0.0,1.0,Aprovado,1.0,1,0
CONVENIO,Regularizada,2.0,1.0,0.0,PR,0.023707082265965,0.976292896547123,Em Análise,0.976292896547123,1,0
CONTRATO DE REPASSE,Pendente de Regularização,6.0,0.0,0.0,SC,0.0943843496282673,0.905615643747086,Não Cadastrado,0.905615643747086,1,0
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,RS,0.152173913043478,0.847826086956522,Não Cadastrado,0.847826086956522,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,SP,0.029126213592233,0.970873786407767,Aprovado,0.970873786407767,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,PR,0.0909090909090909,0.909090909090909,Aprovado,0.909090909090909,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,AL,0.0299999938483003,0.9700000061517,Não Cadastrado,0.116400000738204,1,0
CONVENIO,Registrada,0.0,0.0,3.0,SC,0.0740740740740741,0.925925925925926,Em Análise,0.925925925925926,1,0
CONTRATO DE REPASSE,Pendente de Regularização,0.0,1.0,0.0,PB,0.068259385665529,0.931740614334471,Não Cadastrado,0.931740614334471,1,0
CONVENIO,Regularizada,2.0,0.0,3.0,ES,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Pendente de Regularização,0.0,0.0,1.0,PR,0.315538744719118,0.684461255280882,Não Cadastrado,0.684461255280882,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,MG,0.101175386033648,0.898824613966352,Em Análise,0.898824613966352,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,SP,0.00147058823529412,0.998529411764706,Aprovado,0.998529411764706,1,0
CONTRATO DE REPASSE,Pendente de Regularização,2.0,1.0,0.0,SC,0.145464025026069,0.854535974973931,Em Análise,0.854535974973931,1,0
CONVENIO,Regularizada,1.0,0.0,0.0,AP,0.00797301441275682,0.992026985587243,Aprovado,0.992026985587243,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,PR,0.00102459016393443,0.998975409836066,Não Cadastrado,0.998975409836066,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,CE,0.0200000048472909,0.98,Aprovado,0.98,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,ES,0.080188679245283,0.919811320754717,Aprovado,0.919811320754717,1,0
CONTRATO DE REPASSE,Regularizada,12.0,1.0,0.0,SP,0.110698079774829,0.889301920225171,Em Análise,0.889301920225171,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,1.0,RS,0.101382488479263,0.898617511520737,Não Cadastrado,0.898617511520737,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,PB,0.0298510357855921,0.970148952068112,Não Cadastrado,0.848589288373978,1,0
CONTRATO DE REPASSE,Regularizada,9.0,0.0,1.0,MG,0.203517436245232,0.796482542481196,Aprovado,0.796482542481196,1,0
CONTRATO DE REPASSE,Regularizada,5.0,0.0,1.0,PR,0.0224630316597712,0.977537014031729,Não Cadastrado,0.977537014031729,1,0
CONVENIO,Pendente de Regularização,0.0,0.0,0.0,SC,0.0264150943396226,0.973584905660377,Aprovado,0.973584905660377,1,0
CONVENIO,Regularizada,1.0,0.0,2.0,CE,0.206015657189946,0.793984342810054,Aprovado,0.793984342810054,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,PR,0.00102459016393443,0.998975409836066,Aprovado,0.998975409836066,1,0
CONVENIO,Regularizada,2.0,2.0,1.0,MG,0.0,0.987483963828655,Aprovado,0.987483963828655,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,MG,0.0244146487892736,0.975585351210726,Aprovado,0.975585351210726,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,RS,0.307563694267516,0.692436305732484,Aguardando,0.692436305732484,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,SP,0.169172932330827,0.830827067669173,Em Análise,0.830827067669173,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,SC,0.17005560627438,0.82994439372562,Não Cadastrado,0.82994439372562,1,0
CONTRATO DE REPASSE,Pendente de Regularização,4.0,0.0,1.0,AM,0.12280701754386,0.87719298245614,Não Cadastrado,0.87719298245614,1,0
CONVENIO,Regularizada,4.0,0.0,2.0,SP,0.00614280425795154,0.993857189477761,Em Análise,0.993857189477761,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,5.0,PR,0.0822496659483568,0.917750352348491,Não Cadastrado,0.917750352348491,1,0
CONVENIO,Regularizada,0.0,1.0,2.0,SP,0.0,1.0,Aprovado,1.0,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,RS,0.0740740740740741,0.925925925925926,Aprovado,0.925925925925926,1,0
CONTRATO DE REPASSE,Regularizada,7.0,0.0,5.0,PR,0.354567888838914,0.645432077009795,Aprovado,0.645432077009795,1,0
CONTRATO DE REPASSE,Regularizada,4.0,1.0,0.0,MG,0.0,1.0,Aprovado,1.0,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,RO,0.0199999795605466,0.9800000153125,Não Cadastrado,0.9800000153125,1,0
CONTRATO DE REPASSE,Pendente de Regularização,3.0,0.0,1.0,PA,0.101382488479263,0.898617511520737,Não Cadastrado,0.898617511520737,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,PB,0.0389235944257568,0.961076405574243,Aguardando,0.961076405574243,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,SC,0.043520311251111,0.956479666017707,Aprovado,0.956479666017707,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,MG,0.025,0.975,Aprovado,0.975,1,0
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,RS,0.0441176470588235,0.955882352941177,Não Cadastrado,0.955882352941177,1,0
CONVENIO,Regularizada,0.0,0.0,3.0,SP,0.0,1.0,Aprovado,1.0,1,0
CONVENIO,Regularizada,5.0,0.0,0.0,MS,0.0,1.0,Aprovado,0.92267958540744,1,0
CONVENIO,Regularizada,3.0,0.0,0.0,MG,0.343473054984349,0.656526965647584,Aprovado,0.656526965647584,1,0
CONTRATO DE REPASSE,Registrada,0.0,1.0,0.0,RO,0.0372549019607843,0.962745098039216,Em Análise,0.962745098039216,1,0
CONVENIO,Regularizada,1.0,0.0,0.0,RS,0.0999999983048439,0.900000027122498,Aprovado,0.900000027122498,1,0
CONTRATO DE REPASSE,Regularizada,6.0,0.0,0.0,CE,0.0202741845433778,0.979725788292379,Não Cadastrado,0.979725788292379,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,MG,0.0145542753183748,0.985445724681625,Aprovado,0.985445724681625,1,0
CONTRATO DE REPASSE,Regularizada,6.0,0.0,0.0,GO,0.0399985104518148,0.960001462240409,Não Cadastrado,0.960001462240409,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,4.0,AC,0.205239336677247,0.794760647599614,Aprovado,0.794760647599614,1,0
CONVENIO,Pendente de Regularização,2.0,0.0,3.0,PR,0.0,0.975263582126375,Aprovado,0.975263582126375,1,0
CONTRATO DE REPASSE,Regularizada,8.0,1.0,0.0,RS,0.562813321498466,0.437186678501534,Não Cadastrado,0.437186678501534,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,1.0,SP,0.0695283839648295,0.930471636005801,Em Análise,0.930471636005801,1,0
CONTRATO DE REPASSE,Regularizada,8.0,0.0,3.0,PR,0.0798856375112174,0.920114328355861,Aprovado,0.920114328355861,1,0
CONTRATO DE REPASSE,Regularizada,7.0,0.0,2.0,RS,0.174066486409874,0.825933480735721,Aprovado,0.825933480735721,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,MG,0.00444184860165566,0.995558119614074,Aprovado,0.995558119614074,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,TO,0.025,0.975,Aprovado,0.975,1,0
CONTRATO DE REPASSE,Regularizada,7.0,0.0,0.0,RR,0.02,0.98,Em Análise,0.98,1,0
CONVENIO,Regularizada,0.0,1.0,2.0,SP,0.171270718232044,0.828729281767956,Aprovado,0.828729281767956,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,RS,0.0745727557693244,0.925427258035221,Não Cadastrado,0.925427258035221,1,0
CONVENIO,Regularizada,1.0,1.0,1.0,RO,0.0512333965844402,0.94876660341556,Aprovado,0.94876660341556,1,0
CONTRATO DE REPASSE,Regularizada,6.0,0.0,1.0,SP,0.0554043593919862,0.944595607494185,Não Cadastrado,0.944595153361682,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,RS,0.282296650717703,0.717703349282297,Não Cadastrado,0.717703349282297,1,0
CONVENIO,Regularizada,1.0,1.0,1.0,SP,0.277508850516581,0.722491149483419,Aprovado,0.722491149483419,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,1.0,BA,0.0399365257418515,0.960063460194719,Aprovado,0.960063460194719,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,AP,0.0476190476190476,0.952380952380952,Aprovado,0.952380952380952,1,0
CONTRATO DE REPASSE,Regularizada,10.0,0.0,0.0,MT,0.041876641080542,0.958123355720595,Não Cadastrado,0.958123355720595,1,0
CONVENIO,Regularizada,1.0,1.0,1.0,RS,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,10.0,0.0,0.0,PI,0.0200028311029324,0.979997168897068,Não Cadastrado,0.979997168897068,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,MS,0.04,0.96,Aprovado,0.96,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,RS,0.0555376170487569,0.944462382951243,Aguardando,0.944462382951243,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,2.0,PR,0.111388011214454,0.888611988785546,Não Cadastrado,0.888611988785546,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,MT,0.0383842787183553,0.961615711650077,Em Análise,0.961615711650077,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,SP,0.0391383004791275,0.960861699520873,Não Cadastrado,0.960861699520873,1,0
CONTRATO DE REPASSE,Regularizada,0.0,0.0,0.0,MT,0.0347839725878648,0.965216027412135,Não Cadastrado,0.965216027412135,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,RS,0.025,0.975,Aprovado,0.975,1,0
CONVENIO,Registrada,0.0,0.0,1.0,PB,0.0555555555555556,0.944444444444444,Não Cadastrado,0.944444444444444,1,0
CONTRATO DE REPASSE,Regularizada,0.0,0.0,5.0,SP,0.0825688073394495,0.917431192660551,Aprovado,0.917431192660551,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,SP,0.034593927753985,0.965406105243294,Não Cadastrado,0.965406105243294,1,0
CONTRATO DE REPASSE,Pendente de Regularização,1.0,0.0,6.0,PR,0.0669847328244275,0.933015267175572,Não Cadastrado,0.933015267175572,1,0
CONVENIO,Registrada,0.0,0.0,2.0,PR,0.200000012962964,0.800000051851854,Não Cadastrado,0.800000051851854,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,SC,0.0876798972328404,0.912320120585912,Aprovado,0.912320120585912,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,SC,0.025,0.975,Aprovado,0.975,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,RO,0.0200036847861452,0.979996315213855,Aprovado,0.979996315213855,1,0
CONVENIO,Regularizada,1.0,0.0,1.0,PR,0.0,1.0,Aprovado,1.0,1,0
CONVENIO,Registrada,8.0,0.0,0.0,MS,0.0,1.0,Não Cadastrado,1.0,1,0
CONVENIO,Regularizada,0.0,0.0,2.0,RN,0.0277777777777778,0.972222222222222,Aprovado,0.972222222222222,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,MG,0.025,0.975,Em Análise,0.975,1,0
CONTRATO DE REPASSE,Pendente de Regularização,3.0,0.0,0.0,MG,0.13716814159292,0.86283185840708,Aprovado,0.86283185840708,1,0
CONVENIO,Regularizada,3.0,1.0,1.0,MS,0.0920162553412181,0.828145990751162,Aprovado,0.828145990751162,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,BA,0.0156666666666667,0.984333333333333,Aprovado,0.984333333333333,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,PA,0.0346820809248555,0.965317919075145,Em Análise,0.965317919075145,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,1.0,PE,0.0467344544387955,0.953265545561205,Em Análise,0.953265545561205,1,0
CONVENIO,Regularizada,0.0,0.0,0.0,PR,0.2,0.8,Não Cadastrado,0.48,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,CE,0.0297324083250743,0.970267591674926,Não Cadastrado,0.970267591674926,1,0
CONVENIO,Regularizada,1.0,1.0,6.0,ES,0.08,0.92,Aprovado,0.92,1,0
CONTRATO DE REPASSE,Pendente de Regularização,4.0,0.0,0.0,ES,0.030000000519462,0.970000033245565,Aprovado,0.970000033245565,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,BA,0.0517307692307692,0.948269230769231,Não Cadastrado,0.948269230769231,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,RO,0.0391375151870698,0.960862494196353,Em Análise,0.960862494196353,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,PR,0.025,0.975,Em Análise,0.975,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,2.0,MA,0.0368016473447317,0.96319839035788,Não Cadastrado,0.96319839035788,1,0
CONVENIO,Regularizada,1.0,0.0,2.0,RN,0.0200017639968248,0.979998236003175,Em Análise,0.979998236003175,1,0
CONTRATO DE REPASSE,Regularizada,5.0,0.0,3.0,BA,0.0200000219923652,0.980000002051766,Aprovado,0.980000002051766,1,0
CONTRATO DE REPASSE,Pendente de Regularização,2.0,1.0,0.0,ES,0.0200020102522867,0.979997989747713,Aprovado,0.979997989747713,1,0
CONVENIO,Regularizada,1.0,0.0,0.0,PE,0.353773638717446,0.646226361282554,Aprovado,0.646226361282554,1,0
CONTRATO DE REPASSE,Regularizada,7.0,0.0,0.0,RS,0.286358007357389,0.713641964254995,Não Cadastrado,0.713641964254995,1,0
CONVENIO,Regularizada,1.0,1.0,2.0,GO,0.0909090909090909,0.909090909090909,Aprovado,0.909090909090909,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,SP,0.434258952625894,0.565741077595318,Não Cadastrado,0.282870538797659,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,PR,0.0799999991759785,0.920000035158252,Não Cadastrado,0.920000035158252,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,RO,0.0350251433173263,0.9649748760131,Em Análise,0.9649748760131,1,0
CONVENIO,Regularizada,1.0,0.0,1.0,RS,0.0799999863437495,0.920000031625001,Em Análise,0.920000031625001,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,MG,0.040310129046686,0.95968989634301,Em Análise,0.95968989634301,1,0
CONTRATO DE REPASSE,Regularizada,6.0,0.0,1.0,MA,0.0672340736826003,0.932765921459244,Aprovado,0.932765921459244,1,0
CONTRATO DE REPASSE,Regularizada,7.0,0.0,0.0,SC,0.46624495456068,0.53375504543932,Não Cadastrado,0.53375504543932,1,0
CONVENIO,Regularizada,0.0,2.0,2.0,RS,0.0,1.0,Aprovado,1.0,1,0
CONVENIO,Regularizada,2.0,1.0,1.0,ES,0.0,0.937853160330687,Aprovado,0.937853160330687,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,RS,0.0116273176072258,0.988372682392774,Aprovado,0.988372682392774,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,MG,0.333333333333333,0.666666666666667,Aprovado,0.666666666666667,1,0
CONVENIO,Regularizada,1.0,1.0,1.0,MT,0.18193299008605,0.81806700991395,Aprovado,0.81806700991395,1,0
CONVENIO,Regularizada,4.0,1.0,1.0,SP,0.0,1.0,Aprovado,1.0,1,0
CONVENIO,Regularizada,1.0,1.0,2.0,MG,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,RS,0.471078755898574,0.528921244101426,Aprovado,0.528921244101426,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,RS,0.204244049268731,0.795755935189161,Não Cadastrado,0.795755935189161,1,0
CONTRATO DE REPASSE,Pendente de Regularização,4.0,0.0,0.0,PA,0.0119595289540196,0.98804047104598,Em Análise,0.98804047104598,1,0
CONVENIO,Regularizada,2.0,0.0,0.0,AM,0.0,1.0,Não Cadastrado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,14.0,0.0,0.0,RS,0.381769439854078,0.618230510352871,Aprovado,0.618230510352871,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,PI,0.05,0.95,Aprovado,0.95,1,0
CONVENIO,Registrada,0.0,0.0,0.0,MG,0.20040975209998,0.799590247900021,Não Cadastrado,0.799590247900021,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,CE,0.0287830833396693,0.971216882613264,Não Cadastrado,0.971216882613264,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,AC,0.0100235119415914,0.989976488058409,Aprovado,0.989976488058409,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,PE,0.00999999977060651,0.989999985318817,Não Cadastrado,0.989999985318817,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,PR,0.108050218522797,0.891949816873535,Em Análise,0.891949816873535,1,0
CONVENIO,Regularizada,0.0,0.0,1.0,BA,0.100000007450158,0.900000029800632,Em Análise,0.572292720584653,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,SC,0.0314569536423841,0.968543046357616,Aprovado,0.968543046357616,1,0
CONTRATO DE REPASSE,Regularizada,6.0,0.0,0.0,SP,0.0199999839682641,0.980000034304991,Não Cadastrado,0.980000034304991,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,RS,0.327125391364453,0.672874581677431,Em Análise,0.672874581677431,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,RS,0.227124606897182,0.772875393102818,Não Cadastrado,0.772875393102818,1,0
CONVENIO,Regularizada,0.0,0.0,3.0,PI,0.0300035226187863,0.969996477381214,Aprovado,0.969996477381214,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,RS,0.118072725079901,0.881927274920099,Aprovado,0.881927274920099,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,SC,0.23314606741573,0.76685393258427,Não Cadastrado,0.76685393258427,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,RN,0.0242073479962037,0.975792657721331,Aprovado,0.975792657721331,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,MG,0.020000002198718,0.980000021358975,Aguardando,0.980000021358975,1,0
CONTRATO DE REPASSE,Regularizada,0.0,1.0,0.0,RS,0.025,0.975,Aguardando,0.975,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,SP,0.0478340308851866,0.952165980011488,Não Cadastrado,0.952165980011488,1,0
CONVENIO,Cadastrada,0.0,0.0,0.0,RJ,0.2,0.8,Não Cadastrado,0.0,1,0
CONVENIO,Regularizada,2.0,1.0,2.0,ES,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,2.0,0.0,0.0,SP,0.0199866031384644,0.980013346387951,Em Análise,0.980013346387951,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,MS,0.495436633117194,0.504563366882806,Aprovado,0.504563366882806,1,0
CONVENIO,Regularizada,1.0,0.0,2.0,MG,0.0384615384615385,0.961538461538462,Não Cadastrado,0.961538461538462,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,PB,0.0201005025125628,0.979899497487437,Aguardando,0.979899497487437,1,0
CONTRATO DE REPASSE,Pendente de Regularização,1.0,0.0,1.0,PR,0.0918353535147851,0.90816461987883,Em Análise,0.90816461987883,1,0
CONVENIO,Regularizada,0.0,1.0,2.0,PR,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,BA,0.024390243902439,0.975609756097561,Aprovado,0.975609756097561,1,0
CONVENIO,Registrada,0.0,0.0,0.0,DF,0.102007459201494,0.897992540798506,Não Cadastrado,0.0,1,0
CONVENIO,Regularizada,0.0,0.0,5.0,GO,0.272727272727273,0.727272727272727,Em Análise,0.727272727272727,1,0
CONVENIO,Pendente de Regularização,0.0,0.0,1.0,AM,0.0476190476190476,0.952380952380952,Não Cadastrado,0.952380952380952,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,2.0,RS,0.208898417273913,0.791101595295705,Aprovado,0.791101595295705,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,AL,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,4.0,1.0,0.0,PE,0.192540584948543,0.807459415051456,Aprovado,0.807459415051456,1,0
CONVENIO,Regularizada,1.0,1.0,1.0,AC,0.0514133940428761,0.948586605957124,Aprovado,0.948586605957124,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,2.0,MG,0.0495026398330199,0.950497366025568,Não Cadastrado,0.950497366025568,1,0
CONTRATO DE REPASSE,Regularizada,7.0,0.0,1.0,SP,0.304476676276481,0.6955233508924,Não Cadastrado,0.6955233508924,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,GO,0.244186046511628,0.755813953488372,Em Análise,0.755813953488372,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,RS,0.150638765482467,0.849361245860498,Não Cadastrado,0.849361245860498,1,0
CONVENIO,Regularizada,1.0,0.0,1.0,CE,0.0178122697038366,0.982187718786151,Aprovado,0.982187718786151,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,ES,0.399383983572895,0.600616016427105,Aprovado,0.600616016427105,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,0.0,RO,0.240150167765387,0.759849867026273,Não Cadastrado,0.759849867026273,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,PR,0.0545801901829064,0.945419784565497,Aguardando,0.945419784565497,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,MS,0.091817255844887,0.908182681975653,Aprovado,0.908182681975653,1,0
CONTRATO DE REPASSE,Regularizada,2.0,1.0,0.0,RS,0.0972222222222222,0.902777777777778,Aguardando,0.902777777777778,1,0
CONTRATO DE REPASSE,Regularizada,1.0,0.0,0.0,AP,0.0121580547112462,0.987841945288754,Aprovado,0.987841945288754,1,0
CONTRATO DE REPASSE,Regularizada,1.0,1.0,0.0,RS,0.315789473684211,0.684210526315789,Aguardando,0.684210526315789,1,0
CONVENIO,Regularizada,0.0,1.0,1.0,RO,0.0,1.0,Aprovado,1.0,1,0
CONTRATO DE REPASSE,Regularizada,6.0,1.0,0.0,MG,0.020000002198718,0.980000021358975,Aprovado,0.980000021358975,1,0
CONTRATO DE REPASSE,Regularizada,4.0,0.0,0.0,SP,0.202566525398123,0.797433474601877,Em Análise,0.797433474601877,1,0
CONTRATO DE REPASSE,Regularizada,3.0,0.0,1.0,SP,0.122418562127775,0.87758146424186,Não Cadastrado,0.87758146424186,1,0
CONTRATO DE REPASSE,Regularizada,3.0,1.0,0.0,MG,0.00346484951603187,0.996535161422527,Aprovado,0.996535161422527,1,0
